date,strategy_nav,n_positions,cash,position_value,strategy_daily_ret,strategy_cum_ret,drawdown
2025-05-06,2.4490952098062757,4,7319.523021490601,237589.99795913696,0.1402993680017084,1.4490952098062757,-0.21121626232738117
2025-05-07,2.4570944862859965,5,3752.453236753968,241956.9953918457,0.003266217028922158,1.4570944862859965,-0.20863992345125804
2025-05-26,2.2565882245691538,4,7313.817421515016,218345.0050354004,-0.08160299200374521,1.2565882245691538,-0.2732172734499483
2025-05-27,2.209448187986207,4,7313.817421515016,213631.0013771057,-0.020889959483834097,1.2094481879862071,-0.28839973516112927
2025-05-28,2.1709782153757335,4,7313.817421515016,209784.00411605835,-0.017411574898951065,1.1709782153757335,-0.3007898164704847
2025-05-29,2.2243236167543654,5,2444.3569909882826,219988.00468444824,0.02457205742591917,1.2243236167543654,-0.28360878368801
2025-06-23,2.1354336192720655,5,2444.3569909882826,211099.00493621826,-0.039962709028825705,1.1354336192720655,-0.3122377174162926
2025-06-24,2.1883735272997145,5,2444.3569909882826,216392.99573898315,0.02479117475245851,1.1883735272997145,-0.2951872824806101
2025-07-14,2.2073235929125072,5,2444.3569909882826,218288.00230026245,0.008659429195424284,1.2073235929125072,-0.28908400665721634
2025-07-15,2.2357435586565257,5,2444.3569909882826,221129.9988746643,0.012875305567009887,1.2357435586565257,-0.2799307460104537
2025-07-28,2.3928342141833547,4,25445.41597094777,213838.0054473877,0.07026327099035723,1.3928342141833547,-0.22933632488556188
2025-07-29,2.372551779198003,5,17987.17941516164,219267.99850463867,-0.008476322707661521,1.372551779198003,-0.23586871889490424
2025-07-31,2.355690332464147,5,14251.02882899526,221318.00441741943,-0.007106882505871326,1.355690332464147,-0.2412993101287791
2025-08-01,2.314720272115636,5,14251.02882899526,217220.99838256836,-0.017391955039206874,1.3147202721156361,-0.2544945984152346
2025-08-07,2.3850970793605093,4,24481.7118728185,214027.99606323242,0.03040402250443397,1.3850970793605093,-0.23182823540827438
2025-08-08,2.3310629675313237,6,9752.294182026419,223354.00257110596,-0.022654889940024292,1.3310629675313237,-0.24923108219013412
2025-08-11,2.358392656840253,5,13612.269834415945,222226.99584960938,0.011724131732860243,1.3583926568402531,-0.24042896849679432
2025-08-12,2.358302881797338,5,17826.290567734275,218003.9976119995,-3.8066198457142875e-05,1.358302881797338,-0.2404578824784218
2025-08-13,2.4178929544291736,5,17826.290567734275,223963.0048751831,0.025268201591824413,1.4178929544291736,-0.22126561913540538
2025-08-14,2.3668604925151113,5,18813.047389938863,217873.00186157227,-0.02110617089998934,1.3668604925151113,-0.23770172006363088
2025-08-15,2.401850309966207,5,13215.031683266197,226969.9993133545,0.014783219189194563,1.401850309966207,-0.22643249750378563
2025-08-18,2.5128303648215535,5,13215.031683266197,238068.00479888916,0.046206066379260724,1.5128303648215535,-0.1906889861346066
2025-08-19,2.5925084869727377,5,8332.842944710288,250918.00575256348,0.03170851612852199,1.5925084869727377,-0.16502693479846522
2025-08-25,2.644698416934896,5,8332.842944710288,256136.9987487793,0.020131054623123035,1.644698416934896,-0.14821804641405667
2025-08-26,2.762977365199972,6,9076.738137428796,267220.99838256836,0.04472303817618517,1.7629773651999718,-0.11012376958604693
2025-08-28,2.8492774006766566,6,9076.738137428796,275851.0019302368,0.03123443447769203,1.8492774006766566,-0.08232898877392672
2025-08-29,2.730751925768209,7,583.1904711079951,272492.0021057129,-0.04159843295015775,1.730751925768209,-0.12050266480471798
2025-09-05,2.4731440299155474,5,15014.405471107995,232299.99752044678,-0.09433588361571577,1.4731440299155474,-0.2034708230580323
2025-09-08,2.475820187506032,5,12837.01981871847,234744.99893188477,0.0010820872371821721,1.4758201875060322,-0.2026089090016202
2025-09-09,2.4123545798505073,7,3745.4580231976856,237489.99996185303,-0.02563417487901487,1.4123545798505073,-0.22304937167524108
2025-09-10,2.445740619360662,5,10959.06788699392,233614.99404907227,0.013839607074770832,1.4457406193606621,-0.21229668026273013
2025-09-11,2.5341193647555595,6,3856.93788699392,249554.998588562,0.03613578017852137,1.5341193647555595,-0.18383240625481267
2025-09-12,2.5254708966054205,7,1021.0873488355032,251526.00231170654,-0.003412810095065666,1.5254708966054205,-0.18661783125801168
2025-09-22,2.546232486925245,6,11648.254414570367,242974.9942779541,0.008220878865692338,1.5462324869252448,-0.17993111497726974
2025-09-23,2.44247305925181,8,1821.3071420693755,242425.99878311157,-0.040750178236368284,1.4424730592518098,-0.2133490682080458
2025-09-24,2.4597130771427396,8,1821.3071420693755,244150.0005722046,0.007058427042061499,1.4597130771427396,-0.20779654999842256
2025-09-25,2.4561782090233093,5,213457.8206734491,32160.000228881836,-0.0014371058772173484,1.4561782090233093,-0.20893503023237173
2025-09-26,2.492466348889948,5,135333.63420997866,113913.00067901611,0.01477422922055327,1.492466348889948,-0.19724765504067465
2025-09-29,2.51929636788714,5,135333.63420997866,116596.00257873535,0.010764445830589109,1.51929636788714,-0.18860647090798158
2025-09-30,2.5686833395813236,6,47659.3394741846,209208.99448394775,0.019603478305969535,1.5686833395813236,-0.1727003354628221
2025-10-09,2.5906656923279057,6,51370.574474184614,207695.99475860596,0.008557828988825511,1.5906656923279057,-0.16562044641120025
2025-10-10,2.478955108782221,5,129776.51349510442,118118.99738311768,-0.04312041645377418,1.478955108782221,-0.20159924024246353
2025-10-13,2.439125145098139,5,129776.51349510442,114136.00101470947,-0.016067238790640426,1.439125145098139,-0.21442733590011662
2025-10-14,2.426731012171007,5,106597.10405523548,136075.99716186523,-0.005081384590716942,1.426731012171007,-0.21841913273036223
2025-10-15,2.4907085640333424,5,73146.85051344166,175924.00588989258,0.0263636767080746,1.4907085640333424,-0.19781378742444886
2025-10-16,2.4840067108839285,6,35885.67551344167,212514.99557495117,-0.0026907416010812923,1.4840067108839285,-0.1999722632384397
2025-10-20,2.3641626126131308,4,129158.2631762911,107257.99808502197,-0.04824628602881331,1.3641626126131308,-0.2385706302572221
2025-10-21,2.4263132196024193,6,15974.317413122768,226657.00454711914,0.026288634570949876,1.4263132196024193,-0.2185536918044656
2025-10-22,2.4137592767334235,7,39624.92879486336,201750.998878479,-0.005174081716891044,1.4137592767334235,-0.22259695886043207
2025-10-23,2.36679657047732,5,154297.65726898445,82381.99977874756,-0.019456250964536514,1.36679657047732,-0.23772230752943738
2025-10-24,2.4306365687225595,5,154297.65726898445,88765.99960327148,0.02697316661751148,1.4306365687225595,-0.2171612643216167
2025-10-27,2.4998371847214,8,11132.72207321419,238850.99639892578,0.02847016163967675,1.4998371847213998,-0.19487371897905303
2025-10-29,2.5842824660686743,7,29169.24353985085,229259.0030670166,0.033780312519307465,1.5842824660686743,-0.16767630158865773
2025-10-30,2.5263287018177287,8,11244.866832468648,241388.0033493042,-0.022425475934566674,1.5263287018177287,-0.18634155665715077
2025-11-06,2.3324682020046485,5,137270.8184609629,95976.00173950195,-0.07673605563424701,1.3324682020046485,-0.24877849623278245
2025-11-07,2.299562851544596,9,2110.283529398581,227846.00162506104,-0.01410752370890711,1.299562851544596,-0.25937637140781933
2025-11-10,2.222293549468638,6,123436.35472561137,98793.00022125244,-0.03360173522722232,1.2222935494686382,-0.2842626104787984
2025-11-11,2.145286695754649,7,44466.6717803599,170061.99779510498,-0.034651971937911585,1.145286695754649,-0.30906432241540116
2025-11-12,2.1411322441219585,6,116256.2255871226,97856.99882507326,-0.0019365484533661048,1.1411322441219585,-0.3104023528332031
2025-11-13,2.160624401293589,7,40264.43769558206,175798.00243377686,0.00910366803598528,1.160624401293589,-0.3041244847750001
2025-11-14,2.1361198234165446,8,22058.976932413727,191553.00540924072,-0.011341433458945116,1.1361198234165446,-0.31201671062663355
2025-11-17,2.1367274743809,9,11283.745210306794,202389.0022277832,0.0002844648309023867,1.1367274743809,-0.31182100357655834
2025-11-18,2.170358811703135,7,39601.883253138214,177433.9979171753,0.01573964753365642,1.1703588117031352,-0.30098930873278795
2025-11-19,2.0803159538385643,6,112807.59388086572,95224.00150299072,-0.041487544538274745,1.0803159538385643,-0.32998954591946666
2025-11-24,2.0213810504141105,4,148523.1046980883,53615.000343322754,-0.028329784865470997,1.0213810504141105,-0.34897079794118474
2025-11-25,2.057654440495898,5,106310.44469808831,99454.99935150146,0.017944855114950364,1.0576544404958979,-0.33728817323463756
2025-11-26,2.0912381941683065,7,17543.8206375338,191579.99877929688,0.016321376909290475,1.0912381941683065,-0.3264718037277557
2025-11-27,2.069667766750933,7,39601.77690397515,167364.99977111816,-0.010314667873571493,1.069667766750933,-0.3334190233757896
2025-11-28,2.127557758511187,7,39601.77690397515,173153.99894714355,0.02797066886301902,1.1275577585111871,-0.31477430760824604
