month,strategy_monthly_ret,csi500_monthly_ret,n_trading_days,avg_positions,monthly_excess
2026-01,0.08194072036993116,0.09401432175700708,20,10.65,-0.012073601387075916
2026-02,0.028437899367406816,0.0773175531068282,14,9.428571428571429,-0.04887965373942138
2026-03,-0.06720390748834904,-0.12023184230277284,22,9.090909090909092,0.053027934814423805
2026-04,0.071249029088857,0.07734303916170071,21,10.714285714285714,-0.006094010072843714
2026-05,0.02081837306399703,0.012310850542250451,3,11.333333333333334,0.00850752252174658
